TransactionID,InvoiceNo,Date,Time,GuestCount,OrderType,SalesChannel,GrossSales,ServiceCharge,DiscountType,DiscountAmount,AmountDue,NetSales
79098,002-000032540,20/06/2026,23:59:46,5,Dine In,Walk-in,"₱3,610.00",₱322.32,nan,₱0.00,"₱3,932.32","₱3,932.32"
79093,002-000032539,20/06/2026,23:57:18,3,Dine In,Walk-in,"₱2,015.00",₱179.91,nan,₱0.00,"₱2,194.91","₱2,194.91"
79089,002-000032538,20/06/2026,23:46:52,6,Dine In,Walk-in,"₱4,015.00",₱358.48,nan,₱0.00,"₱4,373.48","₱4,373.48"
79085,002-000032537,20/06/2026,23:18:36,3,Dine In,Walk-in,"₱1,955.00",₱174.55,nan,₱0.00,"₱2,129.55","₱2,129.55"
79081,002-000032536,20/06/2026,22:46:08,5,Dine In,Walk-in,"₱3,385.00",₱302.23,nan,₱0.00,"₱3,687.23","₱3,687.23"
79078,002-000032535,20/06/2026,22:13:40,2,Dine In,Walk-in,"₱1,410.00",₱125.89,nan,₱0.00,"₱1,535.89","₱1,535.89"
79075,002-000032534,20/06/2026,21:47:53,4,Dine In,Walk-in,"₱2,785.00",₱248.66,nan,₱0.00,"₱3,033.66","₱3,033.66"
79072,002-000032533,20/06/2026,21:16:37,2,Dine In,Walk-in,"₱1,420.00",₱126.79,nan,₱0.00,"₱1,546.79","₱1,546.79"
79069,002-000032532,20/06/2026,20:29:21,5,Dine In,Walk-in,"₱3,155.00",₱281.70,nan,₱0.00,"₱3,436.70","₱3,436.70"
79066,002-000032531,20/06/2026,19:47:58,3,Dine In,Walk-in,"₱1,980.00",₱176.79,nan,₱0.00,"₱2,156.79","₱2,156.79"
79063,002-000032530,20/06/2026,19:08:42,6,Dine In,Walk-in,"₱3,965.00",₱354.02,nan,₱0.00,"₱4,319.02","₱4,319.02"
79060,002-000032529,20/06/2026,18:34:15,4,Dine In,Walk-in,"₱2,615.00",₱233.48,nan,₱0.00,"₱2,848.48","₱2,848.48"
79057,002-000032528,20/06/2026,17:58:36,2,Dine In,Walk-in,"₱1,365.00",₱121.88,nan,₱0.00,"₱1,486.88","₱1,486.88"
79054,002-000032527,20/06/2026,13:11:08,5,Dine In,Walk-in,"₱3,320.00",₱296.43,nan,₱0.00,"₱3,616.43","₱3,616.43"
79051,002-000032526,20/06/2026,12:23:55,3,Dine In,Walk-in,"₱1,895.00",₱169.20,nan,₱0.00,"₱2,064.20","₱2,064.20"
79048,002-000032525,20/06/2026,11:46:19,4,Dine In,Walk-in,"₱2,760.00",₱246.43,nan,₱0.00,"₱3,006.43","₱3,006.43"
79045,002-000032524,20/06/2026,11:07:41,2,Dine In,Walk-in,"₱1,295.00",₱115.63,nan,₱0.00,"₱1,410.63","₱1,410.63"
79044,002-000032564,20/06/2026,0:05:41,4,Dine In,GCash,"₱1,320.00",₱117.86,nan,₱0.00,"₱1,437.86","₱1,320.00"
79041,002-000032563,19/06/2026,23:51:17,3,Dine In,Cash,"₱4,040.00",₱360.71,nan,₱0.00,"₱4,400.71","₱4,040.00"
79041,002-000032563,19/06/2026,23:51:17,3,Dine In,Dine In,"₱4,040.00",₱360.71,nan,₱0.00,"₱4,400.71","₱4,400.71"
79040,002-000032562,19/06/2026,23:40:23,2,Dine In,Debit Card,"₱1,655.00",₱147.77,nan,₱0.00,"₱1,802.77","₱1,655.00"
79038,002-000032561,19/06/2026,23:31:27,3,Dine In,Cash,"₱1,795.00",₱147.83,PWD,₱124.40,"₱1,743.79","₱1,670.60"
79038,002-000032561,19/06/2026,23:31:27,3,Dine In,Dine In,"₱1,795.00",₱147.83,PWD,₱124.40,"₱1,743.79","₱1,743.79"
79035,002-000032560,19/06/2026,23:21:41,3,Dine In,Dine In,₱185.00,₱16.52,nan,₱0.00,₱201.52,₱201.52
79034,002-000032559,19/06/2026,21:45:44,2,Dine In,Debit Card,"₱3,505.00",₱312.95,nan,₱0.00,"₱3,817.95","₱3,505.00"
79032,002-000032558,19/06/2026,21:25:55,2,Dine In,Credit Card,₱205.00,₱18.30,nan,₱0.00,₱223.30,₱205.00
79030,002-000032557,19/06/2026,21:00:47,4,Dine In,Credit Card,"₱3,060.00",₱273.21,nan,₱0.00,"₱3,333.21","₱3,060.00"
79030,002-000032557,19/06/2026,21:00:47,4,Dine In,Dine In,"₱3,060.00",₱273.21,nan,₱0.00,"₱3,333.21","₱3,333.21"
79028,002-000032556,19/06/2026,20:38:41,2,Dine In,Debit Card,"₱1,150.00",₱102.68,nan,₱0.00,"₱1,252.68","₱1,150.00"
79028,002-000032556,19/06/2026,20:38:41,2,Dine In,Dine In,"₱1,150.00",₱102.68,nan,₱0.00,"₱1,252.68","₱1,252.68"
79025,002-000032555,19/06/2026,20:16:59,2,Dine In,Cash,"₱1,440.00",₱128.57,nan,₱0.00,"₱1,568.57","₱1,440.00"
79025,002-000032555,19/06/2026,20:16:59,2,Dine In,Dine In,"₱1,440.00",₱128.57,nan,₱0.00,"₱1,568.57","₱1,568.57"
79024,002-000032554,19/06/2026,20:12:29,3,Dine In,Credit Card,"₱2,805.00",₱250.45,nan,₱0.00,"₱3,055.45","₱2,805.00"
79022,002-000032553,19/06/2026,20:07:53,2,Dine In,Credit Card,"₱2,155.00",₱192.41,nan,₱0.00,"₱2,347.41","₱2,155.00"
79021,002-000032552,19/06/2026,20:07:21,2,Dine In,Credit Card,"₱2,140.00",₱191.07,nan,₱0.00,"₱2,331.07","₱2,140.00"
79017,002-000032551,19/06/2026,19:46:28,2,Dine In,GCash,"₱1,055.00",₱94.20,nan,₱0.00,"₱1,149.20","₱1,055.00"
79015,002-000032550,19/06/2026,18:51:13,2,Dine In,Credit Card,"₱1,860.00",₱186.00,nan,₱0.00,"₱2,046.00","₱1,860.00"
79015,002-000032550,19/06/2026,18:51:13,2,Dine In,Dine In,"₱1,860.00",₱186.00,nan,₱0.00,"₱2,046.00","₱2,046.00"
79012,002-000032549,19/06/2026,17:28:31,0,Take Out,Take Out,₱730.00,₱0.00,nan,₱0.00,₱730.00,₱730.00
79011,002-000032548,19/06/2026,17:27:32,2,Take Out,Cash,₱750.00,₱0.00,Senior Citizen,₱66.96,₱642.86,₱683.04
79011,002-000032548,19/06/2026,17:27:32,2,Take Out,Take Out,₱750.00,₱0.00,Senior Citizen,₱66.96,₱642.86,₱642.86
79009,002-000032547,19/06/2026,17:11:00,1,Dine In,GCash,₱480.00,₱42.86,nan,₱0.00,₱522.86,₱480.00
79004,002-000032546,19/06/2026,13:27:33,4,Dine In,Cash,"₱2,769.00",₱276.90,nan,₱0.00,"₱3,045.90","₱2,769.00"
79004,002-000032546,19/06/2026,13:27:33,4,Dine In,Dine In,"₱2,769.00",₱276.90,nan,₱0.00,"₱3,045.90","₱3,045.90"
79003,002-000032545,19/06/2026,11:31:29,2,Take Out,GCash,"₱1,095.00",₱0.00,Senior Citizen,₱55.54,"₱1,018.14","₱1,039.46"
78977,002-000032523,18/06/2026,23:49:56,6,Dine In,Walk-in,"₱3,890.00",₱347.32,nan,₱0.00,"₱4,237.32","₱4,237.32"
78976,002-000032522,18/06/2026,23:21:48,2,Dine In,Walk-in,"₱1,295.00",₱115.63,nan,₱0.00,"₱1,410.63","₱1,410.63"
78976,002-000032506,16/06/2026,23:26:11,3,Dine In,Walk-in,"₱1,915.00",₱170.98,nan,₱0.00,"₱2,085.98","₱2,085.98"
78975,002-000032521,18/06/2026,22:56:39,5,Dine In,Walk-in,"₱3,215.00",₱287.05,nan,₱0.00,"₱3,502.05","₱3,502.05"
78974,002-000032505,16/06/2026,22:57:48,4,Dine In,Walk-in,"₱2,845.00",₱254.02,nan,₱0.00,"₱3,099.02","₱3,099.02"
78973,002-000032520,18/06/2026,22:28:17,3,Dine In,Walk-in,"₱1,845.00",₱164.73,nan,₱0.00,"₱2,009.73","₱2,009.73"
78972,002-000032504,16/06/2026,22:34:16,2,Dine In,Walk-in,"₱1,295.00",₱115.63,nan,₱0.00,"₱1,410.63","₱1,410.63"
78971,002-000032519,18/06/2026,22:06:41,6,Dine In,Walk-in,"₱3,640.00",₱325.00,nan,₱0.00,"₱3,965.00","₱3,965.00"
78970,002-000032518,18/06/2026,21:18:08,2,Dine In,Walk-in,"₱1,285.00",₱114.73,nan,₱0.00,"₱1,399.73","₱1,399.73"
78970,002-000032503,16/06/2026,22:16:08,6,Dine In,Walk-in,"₱3,785.00",₱337.95,nan,₱0.00,"₱4,122.95","₱4,122.95"
78969,002-000032517,18/06/2026,20:39:56,4,Dine In,Walk-in,"₱2,690.00",₱240.18,nan,₱0.00,"₱2,930.18","₱2,930.18"
78968,002-000032502,16/06/2026,21:38:51,2,Dine In,Walk-in,"₱1,295.00",₱115.63,PWD,₱194.25,"₱1,216.38","₱1,216.38"
78967,002-000032516,18/06/2026,20:01:33,3,Dine In,Walk-in,"₱1,735.00",₱154.91,nan,₱0.00,"₱1,889.91","₱1,889.91"
78966,002-000032515,18/06/2026,19:34:19,5,Dine In,Walk-in,"₱3,180.00",₱283.93,nan,₱0.00,"₱3,463.93","₱3,463.93"
78966,002-000032501,16/06/2026,21:04:27,3,Dine In,Walk-in,"₱1,625.00",₱145.09,nan,₱0.00,"₱1,770.09","₱1,770.09"
78965,002-000032514,18/06/2026,19:02:45,2,Dine In,Walk-in,"₱1,470.00",₱131.25,nan,₱0.00,"₱1,601.25","₱1,601.25"
78964,002-000032513,18/06/2026,18:31:08,3,Dine In,Walk-in,"₱1,885.00",₱168.30,nan,₱0.00,"₱2,053.30","₱2,053.30"
78964,002-000032500,16/06/2026,20:32:44,5,Dine In,Walk-in,"₱3,140.00",₱280.36,nan,₱0.00,"₱3,420.36","₱3,420.36"
78963,002-000032512,18/06/2026,17:42:16,4,Dine In,Walk-in,"₱2,460.00",₱219.64,nan,₱0.00,"₱2,679.64","₱2,679.64"
78962,002-000032511,18/06/2026,13:06:44,2,Dine In,Walk-in,"₱1,130.00",₱100.89,nan,₱0.00,"₱1,230.89","₱1,230.89"
78962,002-000032499,16/06/2026,20:05:39,2,Dine In,Walk-in,"₱1,455.00",₱129.91,nan,₱0.00,"₱1,584.91","₱1,584.91"
78961,002-000032510,18/06/2026,12:18:51,5,Dine In,Walk-in,"₱3,025.00",₱270.09,nan,₱0.00,"₱3,295.09","₱3,295.09"
78960,002-000032509,18/06/2026,11:49:27,3,Dine In,Walk-in,"₱1,790.00",₱159.82,nan,₱0.00,"₱1,949.82","₱1,949.82"
78960,002-000032498,16/06/2026,19:41:12,4,Dine In,Walk-in,"₱2,395.00",₱213.84,nan,₱0.00,"₱2,608.84","₱2,608.84"
78959,002-000032508,18/06/2026,11:14:33,2,Dine In,Walk-in,"₱1,255.00",₱112.05,nan,₱0.00,"₱1,367.05","₱1,367.05"
78958,002-000032485,17/06/2026,21:10:12,2,Dine In,Walk-in,"₱2,300.00",₱171.98,Senior Citizen,₱303.79,"₱1,990.12","₱1,996.21"
78958,002-000032497,16/06/2026,19:12:45,3,Dine In,Walk-in,"₱1,860.00",₱166.07,nan,₱0.00,"₱2,026.07","₱2,026.07"
78956,002-000032496,16/06/2026,17:37:18,5,Dine In,Walk-in,"₱3,070.00",₱274.11,nan,₱0.00,"₱3,344.11","₱3,344.11"
78954,002-000032495,16/06/2026,13:08:54,2,Dine In,Walk-in,"₱1,090.00",₱97.32,nan,₱0.00,"₱1,187.32","₱1,187.32"
78952,002-000032494,16/06/2026,12:21:11,4,Dine In,Walk-in,"₱2,480.00",₱221.43,Senior Citizen,₱372.00,"₱2,329.43","₱2,329.43"
78950,002-000032493,16/06/2026,11:46:27,3,Dine In,Walk-in,"₱1,555.00",₱138.84,nan,₱0.00,"₱1,693.84","₱1,693.84"
78948,002-000032492,16/06/2026,11:18:42,2,Dine In,Walk-in,"₱1,185.00",₱105.80,nan,₱0.00,"₱1,290.80","₱1,290.80"
78934,002-000032516,17/06/2026,23:45:40,2,Dine In,Walk-in,₱840.00,₱75.00,nan,₱0.00,₱915.00,₱840.00
78930,002-000032514,17/06/2026,21:39:59,5,Dine In,Walk-in,"₱4,110.00",₱366.96,nan,₱0.00,"₱4,476.96","₱4,110.00"
78928,002-000032513,17/06/2026,21:33:05,3,Dine In,Walk-in,"₱3,985.00",₱355.80,nan,₱0.00,"₱4,340.80","₱3,985.00"
78926,002-000032512,17/06/2026,20:52:35,2,Dine In,Walk-in,"₱1,035.00",₱103.50,Gift Voucher,₱500.00,₱638.50,₱535.00
78922,002-000032511,17/06/2026,20:35:58,2,Dine In,Walk-in,₱390.00,₱34.82,nan,₱0.00,₱424.82,₱390.00
78919,002-000032509,17/06/2026,18:52:42,2,Dine In,Walk-in,"₱1,410.00",₱125.89,nan,₱0.00,"₱1,535.89","₱1,410.00"
78917,002-000032508,17/06/2026,14:48:12,1,Dine In,Walk-in,₱425.00,₱30.36,PWD,₱75.89,₱333.93,₱349.11
78915,002-000032506,17/06/2026,13:02:15,2,Dine In,Walk-in,₱905.00,₱80.80,nan,₱0.00,₱985.80,₱905.00
78914,002-000032507,16/06/2026,23:51:43,5,Dine In,Walk-in,"₱3,455.00",₱308.48,nan,₱0.00,"₱3,763.48","₱3,763.48"
78913,002-000032488,15/06/2026,22:58:41,4,Dine In,Walk-in,"₱2,860.00",₱255.36,nan,₱0.00,"₱3,115.36","₱3,115.36"
78912,002-000032491,15/06/2026,23:58:38,5,Dine In,Walk-in,"₱3,375.00",₱301.34,nan,₱0.00,"₱3,676.34","₱3,676.34"
78911,002-000032519,18/06/2026,0:06:58,2,Dine In,Walk-in,₱805.00,₱71.88,Family Discount,₱80.50,₱796.38,₱724.50
78911,002-000032490,15/06/2026,23:41:06,2,Dine In,Walk-in,"₱1,040.00",₱92.86,PWD,₱156.00,₱976.86,₱976.86
78910,002-000032489,15/06/2026,23:18:57,3,Dine In,Walk-in,"₱1,940.00",₱173.21,nan,₱0.00,"₱2,113.21","₱2,113.21"
78909,002-000032487,15/06/2026,22:37:24,2,Dine In,Walk-in,"₱1,185.00",₱105.80,nan,₱0.00,"₱1,290.80","₱1,290.80"
78908,002-000032486,15/06/2026,22:18:51,3,Dine In,Walk-in,"₱1,815.00",₱162.05,nan,₱0.00,"₱1,977.05","₱1,977.05"
78901,002-000032485,15/06/2026,21:42:15,5,Dine In,Walk-in,"₱3,130.00",₱279.46,nan,₱0.00,"₱3,409.46","₱3,409.46"
78895,002-000032484,15/06/2026,21:05:37,2,Dine In,Walk-in,₱960.00,₱85.71,nan,₱0.00,"₱1,045.71","₱1,045.71"
78890,002-000032483,15/06/2026,20:36:08,3,Dine In,Walk-in,"₱1,700.00",₱151.79,PWD,₱255.00,"₱1,596.79","₱1,596.79"
78885,002-000032482,15/06/2026,20:11:43,4,Dine In,Walk-in,"₱2,515.00",₱224.55,nan,₱0.00,"₱2,739.55","₱2,739.55"
78881,002-000032481,15/06/2026,19:48:26,2,Dine In,Walk-in,"₱1,280.00",₱114.29,nan,₱0.00,"₱1,394.29","₱1,394.29"
78876,002-000032480,15/06/2026,19:26:05,3,Dine In,Walk-in,"₱1,785.00",₱159.38,nan,₱0.00,"₱1,944.38","₱1,944.38"
78871,002-000032479,15/06/2026,18:42:33,5,Dine In,Walk-in,"₱3,185.00",₱284.38,nan,₱0.00,"₱3,469.38","₱3,469.38"
78865,002-000032478,15/06/2026,17:48:21,2,Dine In,Walk-in,"₱1,260.00",₱112.50,nan,₱0.00,"₱1,372.50","₱1,372.50"
78858,002-000032477,15/06/2026,12:31:47,4,Dine In,Walk-in,"₱2,555.00",₱228.13,Senior Citizen,₱383.25,"₱2,399.88","₱2,399.88"
78854,002-000032476,15/06/2026,11:58:39,3,Dine In,Walk-in,"₱1,710.00",₱152.68,nan,₱0.00,"₱1,862.68","₱1,862.68"
78853,002-000032475,15/06/2026,11:24:16,2,Dine In,Walk-in,"₱1,075.00",₱96.00,nan,₱0.00,"₱1,171.00","₱1,171.00"
78848,002-000032474,14/06/2026,23:48:59,2,Dine In,Walk-in,"₱1,090.00",₱97.32,nan,₱0.00,"₱1,187.32","₱1,187.32"
78841,002-000032473,14/06/2026,23:17:36,3,Dine In,Walk-in,"₱1,685.00",₱150.45,nan,₱0.00,"₱1,835.45","₱1,835.45"
78834,002-000032472,14/06/2026,22:52:18,4,Dine In,Walk-in,"₱2,845.00",₱254.02,Senior Citizen,₱426.75,"₱2,672.27","₱2,672.27"
78827,002-000032471,14/06/2026,22:31:45,2,Dine In,Walk-in,"₱1,260.00",₱112.50,nan,₱0.00,"₱1,372.50","₱1,372.50"
78820,002-000032470,14/06/2026,22:09:17,3,Dine In,Restaurant,"₱1,845.00",₱164.73,nan,₱0.00,"₱2,009.73","₱2,009.73"
78814,002-000032469,14/06/2026,21:34:53,5,Dine In,Restaurant,"₱3,145.00",₱280.80,nan,₱0.00,"₱3,425.80","₱3,425.80"
78808,002-000032468,14/06/2026,21:02:26,2,Dine In,Restaurant,₱970.00,₱86.61,nan,₱0.00,"₱1,056.61","₱1,056.61"
78803,002-000032467,14/06/2026,20:39:41,3,Dine In,Restaurant,"₱1,715.00",₱153.13,PWD,₱257.25,"₱1,610.88","₱1,610.88"
78798,002-000032466,14/06/2026,20:07:52,4,Dine In,Restaurant,"₱2,585.00",₱230.80,nan,₱0.00,"₱2,815.80","₱2,815.80"
78794,002-000032465,14/06/2026,19:46:18,2,Dine In,Restaurant,"₱1,240.00",₱110.71,nan,₱0.00,"₱1,350.71","₱1,350.71"
78789,002-000032464,14/06/2026,19:18:55,3,Dine In,Restaurant,"₱1,850.00",₱165.18,nan,₱0.00,"₱2,015.18","₱2,015.18"
78785,002-000032463,14/06/2026,18:43:09,5,Dine In,Restaurant,"₱3,095.00",₱276.34,nan,₱0.00,"₱3,371.34","₱3,371.34"
78781,002-000032462,14/06/2026,17:49:36,2,Dine In,Restaurant,"₱1,190.00",₱106.25,nan,₱0.00,"₱1,296.25","₱1,296.25"
78778,002-000032461,14/06/2026,12:36:41,4,Dine In,Restaurant,"₱2,485.00",₱221.88,Senior Citizen,₱372.75,"₱2,334.13","₱2,334.13"
78774,002-000032460,14/06/2026,11:58:12,3,Dine In,Restaurant,"₱1,665.00",₱148.66,nan,₱0.00,"₱1,813.66","₱1,813.66"
78771,002-000032459,14/06/2026,11:27:43,2,Dine In,Restaurant,"₱1,290.00",₱115.18,nan,₱0.00,"₱1,405.18","₱1,405.18"
78763,002-000032446,13/06/2026,23:15:17,9,Dine In,Walk-in,"₱3,650.00",₱310.54,Senior Citizen,₱153.57,"₱3,714.83","₱3,496.43"
78761,002-000032445,13/06/2026,22:59:43,6,Dine In,Walk-in,"₱1,270.00",₱113.39,nan,₱0.00,"₱1,383.39","₱1,270.00"
78759,002-000032444,13/06/2026,20:56:12,2,Dine In,Walk-in,"₱1,830.00",₱153.13,PWD,₱102.68,"₱1,818.84","₱1,727.32"
78757,002-000032443,13/06/2026,20:39:42,4,Dine In,Walk-in,"₱4,420.00",₱327.35,Senior Citizen,₱672.96,"₱3,674.21","₱3,347.04"
78754,002-000032442,13/06/2026,20:20:37,2,Dine In,Walk-in,"₱2,520.00",₱225.00,nan,₱0.00,"₱2,745.00","₱2,520.00"
78749,002-000032440,13/06/2026,15:59:58,2,Dine In,Walk-in,₱895.00,₱79.91,nan,₱0.00,₱974.91,₱895.00
78747,002-000032439,13/06/2026,14:32:58,3,Dine In,Walk-in,"₱1,805.00",₱150.40,PWD,₱107.58,"₱1,784.07","₱1,697.42"
78745,002-000032438,13/06/2026,14:00:43,1,Dine In,Walk-in,₱425.00,₱37.95,nan,₱0.00,₱462.95,₱425.00
78743,002-000032437,13/06/2026,13:35:06,2,Dine In,Walk-in,"₱1,270.00",₱113.39,nan,₱0.00,"₱1,383.39","₱1,270.00"
78741,002-000032436,13/06/2026,13:22:32,3,Dine In,Walk-in,"₱2,695.00",₱192.50,Senior Citizen,₱481.25,"₱2,117.50","₱2,213.75"
78739,002-000032435,13/06/2026,13:15:33,3,Dine In,Walk-in,"₱1,770.00",₱147.49,Senior Citizen,₱105.43,"₱1,749.20","₱1,664.57"
78737,002-000032434,13/06/2026,12:57:30,1,Dine In,Walk-in,₱435.00,₱38.84,nan,₱0.00,₱473.84,₱435.00
78735,002-000032433,13/06/2026,12:45:14,0,Take Out,Walk-in,₱10.00,₱0.00,nan,₱0.00,₱10.00,₱10.00
78733,002-000032432,13/06/2026,12:40:06,5,Dine In,Walk-in,"₱3,835.00",₱328.72,Senior Citizen,₱136.96,"₱3,944.58","₱3,698.04"
78731,002-000032431,13/06/2026,12:30:52,5,Dine In,Walk-in,"₱3,340.00",₱286.29,Senior Citizen,₱119.29,"₱3,435.43","₱3,220.71"
78719,002-000032422,2026-12-06,22:18:49,3,Dine In,Dine In,"₱1,835.00",₱163.84,nan,₱0.00,"₱1,998.84","₱1,998.84"
78715,002-000032421,2026-12-06,21:46:31,4,Dine In,Dine In,"₱2,765.00",₱246.88,nan,₱0.00,"₱3,011.88","₱3,011.88"
78710,002-000032420,2026-12-06,21:13:58,2,Dine In,Dine In,₱895.00,₱79.91,nan,₱0.00,₱974.91,₱974.91
78706,002-000032419,2026-12-06,20:49:27,3,Dine In,Dine In,"₱2,135.00",₱190.63,PWD,₱320.25,"₱2,005.38","₱2,005.38"
78701,002-000032418,2026-12-06,20:16:42,6,Dine In,Dine In,"₱4,125.00",₱368.30,nan,₱0.00,"₱4,493.30","₱4,493.30"
78697,002-000032417,2026-12-06,19:58:14,2,Dine In,Dine In,"₱1,545.00",₱137.95,nan,₱0.00,"₱1,682.95","₱1,682.95"
78693,002-000032416,2026-12-06,19:37:28,5,Dine In,Dine In,"₱3,315.00",₱295.98,nan,₱0.00,"₱3,610.98","₱3,610.98"
78690,002-000032415,2026-12-06,18:09:41,2,Dine In,Dine In,₱985.00,₱87.95,nan,₱0.00,"₱1,072.95","₱1,072.95"
78686,002-000032414,2026-12-06,12:41:12,3,Dine In,Dine In,"₱1,745.00",₱155.80,Senior Citizen,₱261.75,"₱1,639.05","₱1,639.05"
78684,002-000032413,2026-12-06,11:56:33,4,Dine In,Dine In,"₱2,865.00",₱255.80,nan,₱0.00,"₱3,120.80","₱3,120.80"
78683,002-000032413,2026-12-06,0:15:18,1,Dine In,Walk-in,₱480.00,₱38.57,PWD,₱42.86,₱450.00,₱437.14
78681,002-000032412,2026-12-06,11:18:46,2,Dine In,Dine In,"₱1,125.00",₱100.45,nan,₱0.00,"₱1,225.45","₱1,225.45"
78680,002-000032412,2026-12-06,0:09:34,4,Dine In,Walk-in,"₱1,810.00",₱161.61,nan,₱0.00,"₱1,971.61","₱1,810.00"
78679,002-000032411,2026-12-06,0:09:05,2,Dine In,Walk-in,"₱1,155.00",₱103.13,nan,₱0.00,"₱1,258.13","₱1,155.00"
78676,002-000032410,2026-11-06,23:48:37,5,Dine In,Walk-in,"₱4,040.00",₱353.43,Senior Citizen,₱144.29,"₱4,155.43","₱3,895.71"
78673,002-000032409,2026-11-06,23:26:22,3,Dine In,Walk-in,₱855.00,₱76.34,nan,₱0.00,₱931.34,₱855.00
78672,002-000032408,2026-11-06,23:25:57,10,Dine In,Walk-in,"₱11,595.00","₱1,035.27",Family Discount,"₱1,159.50","₱11,470.77","₱10,435.50"
78669,002-000032407,2026-11-06,23:01:24,2,Dine In,Walk-in,"₱1,035.00",₱92.41,nan,₱0.00,"₱1,127.41","₱1,035.00"
78668,002-000032406,2026-11-06,22:59:52,4,Dine In,Walk-in,"₱4,495.00",₱401.34,Family Discount,₱449.50,"₱4,446.84","₱4,045.50"
78666,002-000032405,2026-11-06,21:46:02,7,Dine In,Walk-in,"₱4,315.00",₱363.25,Senior Citizen,₱220.15,"₱4,326.01","₱4,182.91"
78662,002-000032403,2026-11-06,21:17:44,2,Dine In,Walk-in,"₱2,190.00",₱181.34,PWD,₱141.96,"₱2,104.82","₱2,008.66"
78660,002-000032402,2026-11-06,20:23:24,2,Dine In,Walk-in,"₱1,865.00",₱166.52,nan,₱0.00,"₱2,031.52","₱1,865.00"
78659,002-000032401,2026-11-06,20:22:32,1,Grab Food,Grab Food,₱245.00,₱0.00,PWD,₱43.75,₱175.00,₱175.00
78658,002-000032373,2026-10-06,23:58:41,5,Dine In,Dine In,"₱3,425.00",₱305.80,nan,₱0.00,"₱3,730.80","₱3,730.80"
78656,002-000032400,2026-11-06,20:16:49,4,Dine In,Walk-in,"₱1,070.00",₱95.54,Family Discount,₱107.00,"₱1,058.54",₱963.00
78654,002-000032399,2026-11-06,18:37:18,1,Dine In,Walk-in,₱195.00,₱17.41,nan,₱0.00,₱212.41,₱195.00
78651,002-000032398,2026-11-06,17:34:14,2,Dine In,Walk-in,"₱1,045.00",₱93.30,Family Discount,₱104.50,"₱1,033.80",₱940.50
78648,002-000032396,2026-11-06,15:48:37,1,Take Out,Walk-in,₱425.00,₱37.95,nan,₱0.00,₱462.95,₱425.00
78644,002-000032394,2026-11-06,14:27:59,1,Take Out,Walk-in,₱95.00,₱0.00,Employee Discount,₱19.00,₱76.00,₱76.00
78642,002-000032393,2026-11-06,13:31:52,2,Dine In,Walk-in,"₱1,815.00",₱162.05,Family Discount,₱181.50,"₱1,795.55","₱1,633.50"
78640,002-000032392,2026-11-06,13:26:30,3,Dine In,Walk-in,"₱1,510.00",₱134.82,nan,₱0.00,"₱1,644.82","₱1,510.00"
78639,002-000032391,2026-11-06,13:23:44,2,Dine In,Walk-in,"₱1,550.00",₱138.39,nan,₱0.00,"₱1,688.39","₱1,550.00"
78635,002-000032390,2026-11-06,13:00:25,2,Dine In,Walk-in,"₱1,295.00",₱115.63,nan,₱0.00,"₱1,410.63","₱1,295.00"
78635,002-000032372,2026-10-06,23:36:08,3,Dine In,Dine In,"₱1,955.00",₱174.55,nan,₱0.00,"₱2,129.55","₱2,129.55"
78621,002-000032371,2026-10-06,23:14:33,2,Dine In,Dine In,"₱1,185.00",₱105.80,Senior Citizen,₱177.75,"₱1,113.05","₱1,113.05"
78612,002-000032370,2026-10-06,22:56:47,4,Dine In,Dine In,"₱2,695.00",₱240.63,nan,₱0.00,"₱2,935.63","₱2,935.63"
78604,002-000032369,2026-10-06,22:38:15,2,Dine In,Dine In,"₱1,455.00",₱129.91,nan,₱0.00,"₱1,584.91","₱1,584.91"
78598,002-000032368,2026-10-06,22:16:44,5,Dine In,Dine In,"₱2,985.00",₱266.52,nan,₱0.00,"₱3,251.52","₱3,251.52"
78593,002-000032367,2026-10-06,21:42:27,2,Dine In,Dine In,₱895.00,₱79.91,nan,₱0.00,₱974.91,₱974.91
78588,002-000032366,2026-10-06,21:05:39,3,Dine In,Dine In,"₱2,145.00",₱191.52,nan,₱0.00,"₱2,336.52","₱2,336.52"
78584,002-000032365,2026-10-06,20:36:11,2,Dine In,Dine In,"₱1,185.00",₱105.80,PWD,₱177.75,"₱1,113.05","₱1,113.05"
78579,002-000032364,2026-10-06,20:08:54,6,Dine In,Dine In,"₱3,870.00",₱345.54,nan,₱0.00,"₱4,215.54","₱4,215.54"
78574,002-000032363,2026-10-06,19:46:37,4,Dine In,Dine In,"₱2,575.00",₱229.91,nan,₱0.00,"₱2,804.91","₱2,804.91"
78570,002-000032362,2026-10-06,18:12:53,2,Dine In,Dine In,"₱1,385.00",₱123.66,nan,₱0.00,"₱1,508.66","₱1,508.66"
78566,002-000032361,2026-10-06,13:27:15,5,Dine In,Dine In,"₱3,245.00",₱289.73,Senior Citizen,₱489.75,"₱3,044.98","₱3,044.98"
78566,002-000032363,2026-09-06,23:00:53,3,Dine In,Walk-in,"₱1,715.00",₱132.71,PWD,₱204.17,"₱1,521.04","₱1,592.50"
78563,002-000032362,2026-09-06,22:13:53,3,Dine In,Walk-in,"₱2,374.00",₱189.95,Senior Citizen,₱220.12,"₱2,211.76","₱2,241.93"
