TransactionID,ProductName,Category,Qty,UnitPrice,SalesAmount
70320,Sisig Rice Bowl,Entree,2,₱345.00,₱690.00
70320,Amaretto Sour,Cocktail,2,₱285.00,₱570.00
70322,Strawberry Lychee Shake,Shake,1,₱255.00,₱255.00
70322,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
70322,Tailgate Ribs,Entree,2,₱595.00,"₱1,190.00"
70323,Mango Shake,Shake,1,₱155.00,₱155.00
70323,Eves Apple,Mocktails,1,₱295.00,₱295.00
70325,Banana Peanut Butter,Frappe,1,₱275.00,₱275.00
70325,Kawali Bowl,Entree,1,₱199.00,₱199.00
70327,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
70327,Corned Beef Plate,Breakfast,2,₱199.00,₱398.00
70327,Tokwat Porky Pig,Entree,1,₱395.00,₱395.00
70327,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
70329,Jim Beam Whiskey,Hard Liquor,2,"₱2,600.00","₱5,200.00"
70329,Bucket Pilsen,Beer,2,₱600.00,"₱1,200.00"
70331,Strawberry Matcha Latte,Coffee,2,₱245.00,₱490.00
70331,Strawberry Frappe,Frappe,2,₱255.00,₱510.00
70331,Pink Margarita,Cocktail,2,₱325.00,₱650.00
70331,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
70332,Sausage Angel,Appetizer,1,₱325.00,₱325.00
70332,SOP,Pizza,1,₱425.00,₱425.00
70332,Salmon Rice,Entree,1,₱665.00,₱665.00
70332,Glass Bulera,Cocktail,2,₱115.00,₱230.00
70332,Shrimp Po Boy,Burger/Wrap & More,2,₱455.00,₱910.00
70333,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
70333,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
70333,Bread Pudding,Dessert,1,₱215.00,₱215.00
70333,Latte,Coffee,1,₱205.00,₱205.00
70333,Mango Shake,Shake,2,₱140.00,₱280.00
70334,Bellagio Mochaccino,Coffee,2,₱225.00,₱450.00
70334,Trash Can,Cocktail,2,₱395.00,₱790.00
70334,Chicken & Waffles,Entree,2,₱425.00,₱850.00
70334,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
70337,Chicken Parm,Entree,1,₱495.00,₱495.00
70337,San Mig Light,Beer,2,₱130.00,₱260.00
70337,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
70337,Sop,Pizza,2,₱425.00,₱850.00
70337,Truffle Shuffle,Pasta,1,₱435.00,₱435.00
70338,Marrow Brulee,Appetizer,1,₱365.00,₱365.00
70338,UT-Pork Bowl,Entree,2,₱595.00,"₱1,190.00"
70338,Chicken Rice,Entree,2,₱405.00,₱810.00
70340,Mango Shake,Shake,1,₱155.00,₱155.00
70340,Murica,Entree,2,₱150.00,₱300.00
70340,Mac & Cheese,Pasta,2,₱445.00,₱890.00
70341,Bread Pudding,Dessert,1,₱215.00,₱215.00
70341,Cappuccino,Coffee,1,₱185.00,₱185.00
70341,Fries,Side Dish,2,₱95.00,₱190.00
70341,Lychee Berry Margarita,Cocktail,1,₱355.00,₱355.00
70341,Coke Regular,Drinks,2,₱45.00,₱90.00
70344,Cerveza Negra,Beer,1,₱150.00,₱150.00
70344,Dynamite Ala Carte,Appetizer,1,₱155.00,₱155.00
70345,Mango Shake,Shake,2,₱240.00,₱480.00
70345,Rootbeer Float,Drinks,1,₱225.00,₱225.00
70345,Free Chicharon,Promos & Freebies,2,₱0.00,₱0.00
70345,Green Mango Shake,Shake,1,₱275.00,₱275.00
70345,Salted Caramel Frappe,Frappe,1,₱255.00,₱255.00
70349,K. Beef Bowl,Entree,1,₱895.00,₱895.00
70349,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
70349,Trash Can,Dessert,1,₱395.00,₱395.00
70352,Tapsi & More,Entree,1,₱425.00,₱425.00
70352,Bucket Superdry,Beer,1,₱750.00,₱750.00
70352,Mango Shake,Shake,1,₱165.00,₱165.00
70352,Honey Lemon J,Drinks,2,₱135.00,₱270.00
70354,Container,Packaging,1,₱10.00,₱10.00
70354,Fish Taco,Appetizer,1,₱395.00,₱395.00
70354,Jim Beam Whiskey,Hard Liquor,1,"₱2,600.00","₱2,600.00"
70354,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
70357,Bucket Cerveza Negra,Beer,2,₱750.00,"₱1,500.00"
70357,Caramel Macchiato,Coffee,1,₱0.00,₱0.00
70357,Strawberry Frappe,Frappe,1,₱255.00,₱255.00
70357,Fries,Side Dish,1,₱95.00,₱95.00
70357,Fries,Side Dish,1,₱95.00,₱95.00
70359,Bunwich Ala UTB,Burger/Wrap & More,1,₱375.00,₱375.00
70359,San Mig Light,Beer,1,₱0.00,₱0.00
70359,Yolo,Shake,2,₱255.00,₱510.00
70359,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
70360,Sisig Rice Bowl,Entree,1,₱450.00,₱450.00
70360,Honey-Sriracha Chicken,Entree,1,₱375.00,₱375.00
70360,Murica,Coffee,1,₱150.00,₱150.00
70361,Squash Soup,Soup,1,₱315.00,₱315.00
70361,Seafood Pesto,Pasta,2,₱495.00,₱990.00
70361,Plain Rice,Add-ons,1,₱65.00,₱65.00
70361,Cerveza Negra,Beer,1,₱150.00,₱150.00
70361,Honey-Sriracha Chicken,Entree,1,₱375.00,₱375.00
70365,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
70365,Squash Soup,Soup,1,₱315.00,₱315.00
70365,Bucket Assorted,Beer,2,₱750.00,"₱1,500.00"
70365,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
70369,Viet Coffee,Coffee,1,₱145.00,₱145.00
70369,Murica,Coffee,2,₱150.00,₱300.00
70373,Thai Shrimp,Entree,1,₱425.00,₱425.00
70373,UTB Burger,Burger/Wrap & More,1,₱425.00,₱425.00
70373,K. Pork Bowl,Entree,1,₱585.00,₱585.00
70375,Lychee Shake,Shake,1,₱225.00,₱225.00
70375,Chicken Rice,Entree,1,₱405.00,₱405.00
70375,Cerveza Negra,Beer,1,₱150.00,₱150.00
70375,Creme Brulee,Dessert,2,₱245.00,₱490.00
70375,Matcha Holic,Matcha,2,₱355.00,₱710.00
70377,Murica,Mocktails,1,₱150.00,₱150.00
70377,Banana Peanut Butter,Frappe,1,₱275.00,₱275.00
70377,Lychee Berry Margarita,Cocktail,1,₱355.00,₱355.00
70381,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
70381,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
70385,Platter Garlic Rice,Side Dish,1,₱395.00,₱395.00
70385,Salis Curry Steak,Entree,1,₱425.00,₱425.00
70385,Lychee Berry Margarita,Cocktail,2,₱355.00,₱710.00
70385,Chicken & Waffles,Entree,1,₱425.00,₱425.00
70387,Viet Coffee,Coffee,2,₱195.00,₱390.00
70387,San Mig Pilsen,Beer,1,₱120.00,₱120.00
70387,Mango Shake,Shake,2,₱240.00,₱480.00
70387,Sop,Pizza,2,₱425.00,₱850.00
70387,Good Morning Sunshine,Breakfast,1,₱199.00,₱199.00
70390,Shrimp Po Boy,Burger/Wrap & More,1,₱455.00,₱455.00
70390,Pitcher Red Sangria,Cocktail,1,₱650.00,₱650.00
70390,Under the Summer Sun,Cocktail,2,₱0.00,₱0.00
70390,Trash Can,Dessert,2,₱395.00,₱790.00
70391,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
70391,Coke Regular,Drinks,2,₱45.00,₱90.00
70391,Egg,Add-ons,2,₱40.00,₱80.00
70392,Chicharon,Appetizer,2,₱145.00,₱290.00
70392,Salmon Rice,Entree,2,₱665.00,"₱1,330.00"
70392,SOP,Pizza,1,₱425.00,₱425.00
70392,Tapsi & More,Entree,2,₱425.00,₱850.00
70392,Kwek Ala Carte,Appetizer,1,₱155.00,₱155.00
70394,Jim Beam Whiskey,Hard Liquor,1,"₱2,600.00","₱2,600.00"
70394,Kawali Bowl,Entree,2,₱199.00,₱398.00
70394,Bottled Water,Drinks,2,₱65.00,₱130.00
70395,Bone-in PorkChop,Entree,2,"₱1,095.00","₱2,190.00"
70395,Pinoy Charcuterie,Appetizer,2,₱495.00,₱990.00
70395,Trash Can,Dessert,2,₱395.00,₱790.00
70395,Salted Caramel Frappe,Frappe,1,₱255.00,₱255.00
70395,Banana Peanut Butter,Frappe,1,₱275.00,₱275.00
70396,Happy Hour 595+,Promos & Freebies,1,₱665.00,₱665.00
70396,Banana Peanut Butter,Frappe,2,₱275.00,₱550.00
70397,Fishball Ala Carte,Appetizer,2,₱75.00,₱150.00
70397,Seafood Pesto,Pasta,2,₱495.00,₱990.00
70397,Gin & Tonic,Hard Liquor,1,₱345.00,₱345.00
70397,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
70399,Caesar,Salad,2,₱365.00,₱730.00
70399,Shrimp Salpicao,Entree,2,₱415.00,₱830.00
70399,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
70399,San Mig Pilsen,Beer,2,₱90.00,₱180.00
70401,Boozy Affogato,Boozy Coffee,1,₱375.00,₱375.00
70401,Happy Hour 595+,Promos & Freebies,2,₱665.00,"₱1,330.00"
70403,Matcha Holic,Matcha,1,₱355.00,₱355.00
70403,Seafood Chowda,Soup,2,₱365.00,₱730.00
70403,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
70403,Root Beer Float R18,Beer,1,₱325.00,₱325.00
70403,Honey-Sriracha Chicken,Entree,1,₱375.00,₱375.00
70404,SOP,Pizza,1,₱425.00,₱425.00
70404,K. Pork Bowl,Entree,2,₱585.00,"₱1,170.00"
70404,Bucket Light,Beer,1,₱650.00,₱650.00
70406,Bucket Light,Beer,2,₱650.00,"₱1,300.00"
70406,Bucket Light,Beer,1,₱650.00,₱650.00
70406,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
70406,Caramel Macchiato,Coffee,1,₱195.00,₱195.00
70406,Strawberry Matcha Latte,Coffee,2,₱245.00,₱490.00
70407,Strawberry Frappe,Frappe,1,₱255.00,₱255.00
70407,Murica,Coffee,1,₱150.00,₱150.00
70407,Yolo,Shake,2,₱20.00,₱40.00
70407,Mango Shake,Shake,1,₱145.00,₱145.00
70409,San Mig Super Dry,Beer,2,₱150.00,₱300.00
70409,Baletea,Tea,2,₱205.00,₱410.00
70409,Grilled Tuna,Entree,1,₱395.00,₱395.00
70410,Mango Shake,Shake,2,₱140.00,₱280.00
70410,Beer Caramel,Beer,1,₱235.00,₱235.00
70410,Shrimp Po Boy,Burger/Wrap & More,2,₱455.00,₱910.00
70412,Sausage Diablo,Appetizer,1,₱325.00,₱325.00
70412,Caesar,Salad,1,₱365.00,₱365.00
70414,Chicken Parm,Entree,1,₱495.00,₱495.00
70414,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
70414,Murica,Mocktails,1,₱150.00,₱150.00
70418,Bucket Cerveza Negra,Beer,2,₱750.00,"₱1,500.00"
70418,San Mig Light,Beer,1,₱130.00,₱130.00
70418,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
70418,Honey-Sriracha Chicken,Entree,1,₱375.00,₱375.00
70419,Egg,Add-ons,1,₱40.00,₱40.00
70419,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
70419,Batwan Beef Stew,Entree,1,₱725.00,₱725.00
70419,Murica,Coffee,2,₱150.00,₱300.00
70419,Truffle Parmesan Fries,Appetizer,1,₱325.00,₱325.00
70423,Simple Affogato,Coffee,1,₱245.00,₱245.00
70423,Bucket Assorted,Beer,2,₱750.00,"₱1,500.00"
70425,SOP,Pizza,2,₱425.00,₱850.00
70425,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
70425,Tailgate Ribs,Entree,1,₱595.00,₱595.00
70425,Fish Taco,Appetizer,1,₱395.00,₱395.00
70428,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
70428,Grilled Tuna,Entree,1,₱395.00,₱395.00
70428,Shrimp Po Boy,Burger/Wrap & More,1,₱455.00,₱455.00
70428,Squash Soup,Soup,2,₱315.00,₱630.00
70428,Bucket Pilsen,Beer,1,₱600.00,₱600.00
70431,Platter Plain Rice,Side Dish,1,₱295.00,₱295.00
70431,Truffle Pasta,Pasta,1,₱435.00,₱435.00
70431,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
70431,Asian Chicken,Salad,2,₱365.00,₱730.00
70433,Mango Shake,Shake,2,₱165.00,₱330.00
70433,San Mig Pilsen,Beer,2,₱90.00,₱180.00
70433,Spanish Latte,Coffee,2,₱195.00,₱390.00
70433,Viet Coffee,Coffee,1,₱195.00,₱195.00
70433,Tokwat Porky Pig,Entree,2,₱395.00,₱790.00
70437,Baletea,Tea,2,₱245.00,₱490.00
70437,Viet Coffee,Coffee,1,₱200.00,₱200.00
70437,Truffle Pasta,Pasta,1,₱435.00,₱435.00
70437,Mango Shake,Shake,2,₱225.00,₱450.00
70437,San Mig Pilsen,Beer,2,₱0.00,₱0.00
70439,Cerveza Negra,Beer,2,₱150.00,₱300.00
70439,Chicken in a Basket,Appetizer,2,₱395.00,₱790.00
70439,K. Pork Bowl,Entree,2,₱595.00,"₱1,190.00"
70443,Bottled Water,Drinks,1,₱65.00,₱65.00
70443,Yolo,Shake,1,₱290.00,₱290.00
70443,Container,Packaging,2,₱10.00,₱20.00
70443,Salted Caramel Frappe,Frappe,2,₱255.00,₱510.00
70444,Beef and Shrimp Salpicao,Entree,2,₱895.00,"₱1,790.00"
70444,Bucket Assorted,Beer,1,₱750.00,₱750.00
70444,Container,Packaging,2,₱10.00,₱20.00
70445,Vegetable Arrabbiata,Pasta,2,₱415.00,₱830.00
70445,Mango Shake,Shake,1,₱140.00,₱140.00
70447,Fish Taco,Appetizer,2,₱395.00,₱790.00
70447,Kawali Bowl,Entree,2,₱199.00,₱398.00
70447,Mac & Cheese,Pasta,1,₱445.00,₱445.00
70447,Butter Toast,Side Dish,1,₱45.00,₱45.00
70448,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
70448,Latte,Coffee,2,₱205.00,₱410.00
70448,K. Pork Bowl,Entree,1,₱595.00,₱595.00
70449,Cajun Pasta,Pasta,1,₱425.00,₱425.00
70449,Rum & Coke,Cocktail,1,₱225.00,₱225.00
70449,Pinoy Charcuterie,Appetizer,2,₱495.00,₱990.00
70449,Green Mango Shake,Shake,1,₱275.00,₱275.00
70450,Garlic Rice,Add-ons,1,₱95.00,₱95.00
70450,Mac & Cheese,Pasta,2,₱445.00,₱890.00
70450,UT-Pork Bowl,Entree,1,₱595.00,₱595.00
70454,Pinoy Charcuterie,Appetizer,2,₱495.00,₱990.00
70454,Cerveza Negra,Beer,1,₱150.00,₱150.00
70457,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
70457,Cerveza Negra,Beer,2,₱150.00,₱300.00
70457,Salis Curry Steak,Entree,1,₱425.00,₱425.00
70457,Schweppes Tonic Water,Drinks,2,₱105.00,₱210.00
70458,Plain Rice,Add-ons,2,₱65.00,₱130.00
70458,Mango Shake,Shake,2,₱145.00,₱290.00
70458,Murica,Burger/Wrap & More,1,₱150.00,₱150.00
70460,Cerveza Negra,Beer,2,₱150.00,₱300.00
70460,Pink Margarita,Cocktail,2,₱325.00,₱650.00
70460,Shrimp Po Boy,Burger/Wrap & More,2,₱475.00,₱950.00
70462,Chicken in a Basket,Appetizer,2,₱395.00,₱790.00
70462,Chicken Parm,Entree,2,₱495.00,₱990.00
70462,Coke Regular,Drinks,1,₱105.00,₱105.00
70466,Chixsig Nachos,Appetizer,1,₱395.00,₱395.00
70466,Yolo,Shake,2,₱255.00,₱510.00
70466,Mango Shake,Shake,1,₱165.00,₱165.00
70466,Lychee Mojito,Cocktail,2,₱355.00,₱710.00
70466,Bunwich Ala UTB,Burger/Wrap & More,2,₱375.00,₱750.00
70468,Schweppes Soda Water,Drinks,2,₱105.00,₱210.00
70468,Tapsi & More,Entree,1,₱425.00,₱425.00
70468,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
70468,Bread Pudding,Dessert,2,₱215.00,₱430.00
70470,Salted Caramel Frappe,Frappe,2,₱255.00,₱510.00
70470,Grilled Tuna,Entree,1,₱395.00,₱395.00
70472,Tailgate Ribs,Entree,1,₱595.00,₱595.00
70472,Tequila Sunrise,Cocktail,1,₱0.00,₱0.00
70472,Mango Tapioca,Dessert,1,₱245.00,₱245.00
70472,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
70475,Salmon Rice,Entree,2,₱665.00,"₱1,330.00"
70475,Pitcher Red Sangria,Cocktail,2,₱650.00,"₱1,300.00"
70477,Trash Can,Entree,2,₱395.00,₱790.00
70477,Tequila Sunrise,Cocktail,1,₱0.00,₱0.00
70479,Seafood Chowda,Soup,2,₱365.00,₱730.00
70479,Bacon Plate,Breakfast,1,₱199.00,₱199.00
70479,Baletea,Tea,1,₱130.00,₱130.00
70479,Red Sangria,Cocktail,1,₱345.00,₱345.00
70483,UTB Burger,Burger/Wrap & More,2,₱425.00,₱850.00
70483,Murica,Burger/Wrap & More,1,₱150.00,₱150.00
70485,Superdry,Beer,1,₱0.00,₱0.00
70485,Dynamite Ala Carte,Appetizer,2,₱155.00,₱310.00
70485,Tokwat Porky Pig,Entree,2,₱395.00,₱790.00
70489,Xtra Scoop Ice Cream,Dessert,1,₱65.00,₱65.00
70489,Plain Rice,Add-ons,1,₱65.00,₱65.00
70489,Salis Curry Steak,Entree,2,₱425.00,₱850.00
70489,K. Pork Bowl,Entree,2,₱585.00,"₱1,170.00"
70489,Honey-Sriracha Chicken,Salad,2,₱375.00,₱750.00
70491,Sausage Skillet (Angel),Appetizer,2,₱325.00,₱650.00
70491,BaleteHeat,Cocktail,1,₱0.00,₱0.00
70492,Squash Soup,Soup,2,₱315.00,₱630.00
70492,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
70492,Chicken in a Basket,Appetizer,2,₱395.00,₱790.00
70492,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
70495,Sisig Rice Bowl,Entree,2,₱415.00,₱830.00
70495,Negra,Beer,1,₱0.00,₱0.00
70495,Squash Soup,Soup,1,₱315.00,₱315.00
70495,Breakfast Pudding,Dessert,1,₱199.00,₱199.00
70498,Extra Espresso Shot,Coffee,2,₱95.00,₱190.00
70498,Chicken Rice,Entree,2,₱405.00,₱810.00
70498,Beef and Shrimp Salpicao,Entree,2,₱895.00,"₱1,790.00"
70500,Kawali Bowl,Entree,1,₱199.00,₱199.00
70500,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
70500,Pitcher Red Sangria,Cocktail,2,₱650.00,"₱1,300.00"
70504,Mango Shake,Shake,2,₱165.00,₱330.00
70504,Cocoa Wonka,Drinks,1,₱245.00,₱245.00
70504,Platter Plain Rice,Side Dish,1,₱295.00,₱295.00
70504,Bone-In Porkchop,Entree,1,"₱1,095.00","₱1,095.00"
70506,Glass Baletea,Tea,2,₱105.00,₱210.00
70506,Squash Soup,Soup,1,₱315.00,₱315.00
70506,Lychee Shake,Shake,2,₱225.00,₱450.00
70506,Beef Salpicao,Entree,1,₱545.00,₱545.00
70506,Free Chicharon,Promos & Freebies,1,₱0.00,₱0.00
70508,Salmon Rice,Entree,2,₱665.00,"₱1,330.00"
70508,Chicken Rice,Entree,2,₱405.00,₱810.00
70510,Salis Curry Steak,Entree,2,₱425.00,₱850.00
70510,Latte,Coffee,2,₱185.00,₱370.00
70512,San Mig Light,Beer,1,₱0.00,₱0.00
70512,Cerveza Negra,Beer,1,₱150.00,₱150.00
70512,Shrimp & Chips,Appetizer,1,₱415.00,₱415.00
70512,Truffle Parmesan Fries,Appetizer,2,₱325.00,₱650.00
70514,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
70514,Green Mango Shake,Shake,1,₱275.00,₱275.00
70514,Chicken Parm,Entree,1,₱550.00,₱550.00
70514,Free Pudding,Promos & Freebies,2,₱0.00,₱0.00
70516,Marrow Brulee,Appetizer,1,₱365.00,₱365.00
70516,San Mig Pilsen,Beer,2,₱120.00,₱240.00
70516,Squash Soup,Soup,1,₱315.00,₱315.00
70516,Truffle Pasta,Pasta,1,₱435.00,₱435.00
70518,Chicken in a Basket,Appetizer,1,₱395.00,₱395.00
70518,Hazelnut Macchiato,Coffee,2,₱205.00,₱410.00
70518,Coke Regular,Drinks,2,₱45.00,₱90.00
70518,Plain Rice,Add-ons,2,₱65.00,₱130.00
70518,Mango Shake,Shake,1,₱240.00,₱240.00
70522,Salis Curry Steak,Entree,1,₱425.00,₱425.00
70522,Bunwich Ala UTB,Entree,1,₱375.00,₱375.00
70522,Bone-In Porkchop,Entree,2,"₱1,095.00","₱2,190.00"
70524,Mac & Cheese,Pasta,1,₱445.00,₱445.00
70524,Boozy Affogato,Boozy Coffee,1,₱375.00,₱375.00
70524,Plain Rice,Add-ons,1,₱65.00,₱65.00
70524,Chicken in a Basket,Appetizer,2,₱395.00,₱790.00
70528,Coke Regular,Drinks,1,₱45.00,₱45.00
70528,Tailgate Ribs,Entree,1,₱595.00,₱595.00
70530,Jim Beam Whiskey,Hard Liquor,2,"₱2,600.00","₱5,200.00"
70530,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
70530,San Mig Light,Beer,2,₱130.00,₱260.00
70531,San Mig Light,Beer,2,₱130.00,₱260.00
70531,Kawali Bowl,Entree,2,₱199.00,₱398.00
70531,Yogi Tea,Tea,2,₱0.00,₱0.00
70533,Sisig Rice Bowl,Entree,1,₱415.00,₱415.00
70533,San Mig Pilsen,Beer,1,₱0.00,₱0.00
70533,Mac & Cheese,Pasta,2,₱445.00,₱890.00
70541,Plain Rice,Add-ons,2,₱65.00,₱130.00
70541,Chicken Parm,Entree,1,₱495.00,₱495.00
70541,Chicken & Waffles,Entree,1,₱425.00,₱425.00
70541,Baletea Freeze,Cocktail,1,₱365.00,₱365.00
70541,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
70545,San Mig Light,Beer,1,₱0.00,₱0.00
70545,San Mig Pilsen,Beer,1,₱120.00,₱120.00
70545,Squash Soup,Soup,2,₱315.00,₱630.00
70545,Seafood Pesto,Pasta,1,₱495.00,₱495.00
70545,San Mig Pilsen,Beer,2,₱0.00,₱0.00
70546,Cerveza Negra,Beer,1,₱150.00,₱150.00
70546,San Mig Light,Beer,1,₱0.00,₱0.00
70546,SOP,Pizza,2,₱425.00,₱850.00
70548,Banana Peanut Butter,Frappe,1,₱275.00,₱275.00
70548,Johnnie Walker Black S,Hard Liquor,1,₱195.00,₱195.00
70548,Strawberry Lychee Shake,Shake,2,₱255.00,₱510.00
70550,Creme Brulee,Dessert,2,₱245.00,₱490.00
70550,Black Pepper Beef,Appetizer,1,₱585.00,₱585.00
70550,C3,Drinks,1,₱245.00,₱245.00
70552,Banana Peanut Butter,Frappe,1,₱275.00,₱275.00
70552,San Mig Super Dry,Beer,2,₱150.00,₱300.00
70553,Chix Ball Ala Carte,Appetizer,2,₱95.00,₱190.00
70553,Caramel Macchiato,Coffee,1,₱195.00,₱195.00
70553,Platter Garlic Rice,Side Dish,1,₱395.00,₱395.00
70554,Pitcher Classic Mojito,Cocktail,2,₱650.00,"₱1,300.00"
70554,Free Pudding,Promos & Freebies,1,₱0.00,₱0.00
70554,Bread Pudding,Dessert,2,₱215.00,₱430.00
70554,Bellagio Mochaccino,Coffee,2,₱225.00,₱450.00
70554,Tailgate Ribs,Entree,1,₱650.00,₱650.00
70558,Mango Shake,Shake,1,₱295.00,₱295.00
70558,Beef and Shrimp Salpicao,Entree,1,₱895.00,₱895.00
70560,San Mig Light,Beer,2,₱130.00,₱260.00
70560,Chixsig Nachos,Appetizer,2,₱395.00,₱790.00
70560,Oxtail Soup,Soup,1,₱795.00,₱795.00
70561,Schweppes Soda Water,Drinks,2,₱105.00,₱210.00
70561,Warm Poke Bowl,Entree,1,₱625.00,₱625.00
70563,Coke Regular,Drinks,2,₱105.00,₱210.00
70563,Spanish Latte,Coffee,2,₱195.00,₱390.00
70566,Cerveza Negra,Beer,1,₱150.00,₱150.00
70566,Marrow Brulee,Appetizer,2,₱365.00,₱730.00
70566,Surf & Turf,Entree,2,"₱1,195.00","₱2,390.00"
70569,Creme Brulee,Dessert,1,₱245.00,₱245.00
70569,Bucket Superdry,Beer,1,₱750.00,₱750.00
70569,UTB Burger,Burger/Wrap & More,2,₱425.00,₱850.00
70569,Fish Taco,Appetizer,2,₱395.00,₱790.00
70571,Lychee Berry Margarita,Cocktail,1,₱355.00,₱355.00
70571,Cerveza Negra,Beer,1,₱150.00,₱150.00
70571,Strawberry Basil Mojito,Cocktail,2,₱0.00,₱0.00
70571,Oxtail Soup,Soup,1,₱795.00,₱795.00
70574,Pink Margarita,Cocktail,2,₱0.00,₱0.00
70574,Hazelnut Macchiato,Coffee,1,₱205.00,₱205.00
70574,War Heads,Cocktail,1,₱355.00,₱355.00
70574,Honey-Sriracha Chicken,Entree,2,₱375.00,₱750.00
70576,Beer Caramel,Beer,1,₱235.00,₱235.00
70576,Sisig Rice Bowl,Entree,1,₱415.00,₱415.00
70579,Egg,Add-ons,2,₱40.00,₱80.00
70579,Simple Affogato,Coffee,1,₱245.00,₱245.00
70579,San Mig Pilsen,Beer,1,₱120.00,₱120.00
70581,Matcha Holic,Matcha,1,₱355.00,₱355.00
70581,K. Beef Bowl,Entree,2,₱895.00,"₱1,790.00"
70581,Tokwat Porky Pig,Appetizer,2,₱395.00,₱790.00
70582,Rootbeer Float,Drinks,2,₱225.00,₱450.00
70582,Container,Packaging,2,₱10.00,₱20.00
70582,T.O. Container,Packaging,1,₱20.00,₱20.00
70582,Root Beer Float R18,Beer,2,₱325.00,₱650.00
70582,Amaretto Sour,Cocktail,1,₱285.00,₱285.00
70585,Vanilla Latte,Coffee,2,₱205.00,₱410.00
70585,Seafood Pesto,Pasta,2,₱495.00,₱990.00
70585,Tokwat Porky Pig,Entree,2,₱395.00,₱790.00
70585,Chicken Parm,Entree,2,₱495.00,₱990.00
70585,Latte,Coffee,2,₱185.00,₱370.00
70587,Pinoy Charcuterie,Appetizer,1,₱495.00,₱495.00
70587,Seafood Pesto,Pasta,2,₱495.00,₱990.00
70591,Shrimp Po Boy,Burger/Wrap & More,2,₱475.00,₱950.00
70591,Pitcher Red Sangria,Cocktail,2,₱650.00,"₱1,300.00"
70591,Johnnie Walker Black S,Hard Liquor,1,₱195.00,₱195.00
70591,Chixsig Nachos,Appetizer,2,₱395.00,₱790.00
70591,Chicken & Waffles,Entree,2,₱425.00,₱850.00
70595,Strawberry Latte,Coffee,1,₱215.00,₱215.00
70595,San Mig Light,Beer,1,₱130.00,₱130.00
70595,Coke Zero,Drinks,2,₱105.00,₱210.00
70596,San Mig Light,Beer,1,₱130.00,₱130.00
70596,Under the Summer Sun,Cocktail,1,₱335.00,₱335.00
70596,Corned Beef Plate,Breakfast,2,₱199.00,₱398.00
70599,Eyogi Tea,Tea,2,₱125.00,₱250.00
70599,Chicken & Waffles,Entree,1,₱425.00,₱425.00
70599,Lychee Mojito,Cocktail,2,₱355.00,₱710.00
70600,Murica,Coffee,2,₱150.00,₱300.00
70600,Balete Salpicao,Entree,1,₱545.00,₱545.00
70600,K3,Others,1,₱245.00,₱245.00
70600,Murica,Entree,2,₱150.00,₱300.00
70600,Chicken Caesar Wrap,Burger/Wrap & More,1,₱425.00,₱425.00
70603,Surf & Turf,Entree,1,"₱1,195.00","₱1,195.00"
70603,Baletea,Tea,2,₱130.00,₱260.00
70603,Dynamite Ala Carte,Appetizer,1,₱155.00,₱155.00
70603,SOP,Pizza,1,₱425.00,₱425.00
70603,Lychee Berry Margarita,Cocktail,1,₱355.00,₱355.00
70605,Oxtail Soup,Soup,1,₱795.00,₱795.00
70605,Yogi Tea,Tea,2,₱0.00,₱0.00
